promised_line_id,submission_id,submission_date,insured_name,broker_name,broker_contact,coverage_type,effective_date,expiry_date,total_insured_value,limit_requested,deductible,lead_follow,our_line_pct,our_premium,technical_premium,rate_per_million,deviation_from_technical_pct,decision,decision_date,decision_reason,underwriter_name,authority_level,referral_required,decline_reason,ntu_reason,bound_premium,bound_date,renewal_of,fac_reinsurance_purchased,fac_premium,number_of_locations,primary_state,occupancy_class
PL-01566,SUB-2025-1566,2025-01-28,Norfolk Agricultural Holdings,Aon plc,Sarah Chen,Commercial Property,2025-04-13,2026-04-13,250000000,25000000,208831,Lead,25,700000,775000,2.8,-10.0,Bound,2025-02-07,,Robert Tanner,Senior UW,True,,,700000,2025-02-07,PL-01045,True,111454,39,OR,Agricultural - Processing
PL-01567,SUB-2023-1567,2022-12-10,Yorkshire Building Materials,Aon plc,Sarah Chen,Commercial Property,2023-02-17,2024-02-17,50000000,25000000,48973,Lead,50,425000,475000,8.5,-11.0,Bound,2022-12-26,,James Whitlock,UW,False,,,425000,2022-12-26,,False,0,10,NJ,Office - Class A
PL-01568,SUB-2023-1568,2023-03-25,Coastal Hospitality Group,Aon plc,Sarah Chen,Commercial Property,2023-06-16,2024-06-15,40000000,25000000,47347,Follow,25,368000,412000,9.2,-11.0,Bound,2023-04-18,,Priya Nair,UW,False,,,368000,2023-04-18,PL-01340,False,0,3,TN,Energy - Renewable
PL-01569,SUB-2026-1569,2026-03-28,Eastwood Retail Holdings,Ed Broking,Laura Simpson,Commercial Property,2026-05-14,2027-05-14,15000000,15000000,25000,Lead,100,181500,180000,12.1,1.0,Bound,2026-04-15,,Robert Tanner,Senior UW,False,,,181500,2026-04-15,,False,0,5,AL,Energy - Storage
PL-01570,SUB-2023-1570,2022-10-14,Riverside Agricultural Coop,Willis Towers Watson,David Armstrong,Commercial Property,2023-01-04,2024-01-04,120000000,25000000,113838,Lead,100,384000,360000,3.2,6.0,Referred,2022-10-29,,Claire Hemsworth,Senior UW,False,,,0,,,False,0,48,GA,Automotive - Dealership
PL-01571,SUB-2023-1571,2022-12-11,Stonebridge Real Estate,McGill and Partners,Thomas Keane,Commercial Property,2023-03-11,2024-03-10,50000000,25000000,32298,Lead,15,330000,375000,6.6,-12.0,Bound,2022-12-26,,Priya Nair,UW,False,,,330000,2022-12-26,,False,0,2,WA,Automotive - Manufacturing
PL-01572,SUB-2022-1572,2022-07-02,Granite State Industries,Howden Group,Michael Cross,Commercial Property,2022-08-17,2023-08-17,20000000,20000000,32059,Lead,25,0,182000,8.1,-11.0,NTU,2022-07-11,Insured did not proceed,Priya Nair,UW,False,,Insured did not proceed,0,,,False,0,8,MI,Office - Class B
PL-01573,SUB-2023-1573,2022-12-11,Newport Industrial Corp,Willis Towers Watson,David Armstrong,Commercial Property,2023-01-06,2024-01-06,250000000,25000000,368786,Follow,20,0,850000,3.7,9.0,Declined,2022-12-17,Single location concentration risk exceeds net retention,Priya Nair,UW,True,Single location concentration risk exceeds net retention,,0,,,False,0,4,OH,Real Estate - Residential Portfolio
PL-01574,SUB-2025-1574,2025-02-15,Brunswick Industrial Corp,Lockton Companies,Emily Hartwell,Commercial Property,2025-03-18,2026-03-18,65000000,25000000,116827,Lead,25,637000,585000,9.8,9.0,Bound,2025-03-04,,Simon Button,SVP,False,,,637000,2025-03-04,,False,0,20,WA,Hospitality - Restaurant
PL-01575,SUB-2023-1575,2023-06-19,Grosvenor Retail Holdings,Gallagher,Rachel Foster,Commercial Property,2023-07-11,2024-07-10,15000000,15000000,25000,Follow,20,138000,129000,9.2,7.0,Bound,2023-07-10,,Simon Button,SVP,False,,,138000,2023-07-10,PL-01381,False,0,8,CA,Manufacturing - Heavy
PL-01576,SUB-2024-1576,2024-07-28,Metro Commercial Partners,Ed Broking,Laura Simpson,Commercial Property,2024-08-25,2025-08-25,120000000,25000000,223598,Follow,50,540000,636000,4.5,-16.0,Bound,2024-08-22,,Claire Hemsworth,Senior UW,True,,,540000,2024-08-22,,True,75265,28,SC,Food Processing
PL-01577,SUB-2023-1577,2023-03-26,Warwick Automotive Parts,BMS Group,Andrew Patel,Commercial Property,2023-04-30,2024-04-29,75000000,25000000,134475,Lead,100,772500,772500,10.3,-0.0,Bound,2023-04-03,,Priya Nair,UW,True,,,772500,2023-04-03,,False,0,46,MI,Energy - Storage
PL-01578,SUB-2021-1578,2021-04-24,Omega Tech Campus LLC,Aon plc,Sarah Chen,Commercial Property,2021-05-24,2022-05-24,100000000,25000000,125922,Lead,15,289999,330000,2.9,-12.0,Bound,2021-04-30,,Simon Button,SVP,False,,,289999,2021-04-30,PL-01500,False,0,11,PA,Agricultural - Processing
PL-01579,SUB-2024-1579,2024-04-10,Apex Manufacturing Corp,Lockton Companies,Emily Hartwell,Commercial Property,2024-07-05,2025-07-05,30000000,25000000,42277,Follow,50,195000,201000,6.5,-3.0,Bound,2024-04-24,,Robert Tanner,Senior UW,False,,,195000,2024-04-24,,False,0,9,AZ,Energy - Storage
PL-01580,SUB-2023-1580,2023-03-31,Falcon Energy Partners,Lockton Companies,Emily Hartwell,Commercial Property,2023-06-04,2024-06-03,200000000,25000000,138547,Follow,20,2279999,2319999,11.4,-2.0,Bound,2023-04-11,,Simon Button,SVP,False,,,2279999,2023-04-11,PL-01130,False,376147,14,VA,Office - Class A
PL-01581,SUB-2024-1581,2023-11-26,United Pharma Holdings,McGill and Partners,Thomas Keane,Commercial Property,2024-01-09,2025-01-08,50000000,25000000,52910,Follow,15,310000,380000,6.2,-18.0,Bound,2023-12-21,,Priya Nair,UW,True,,,310000,2023-12-21,PL-01420,False,0,3,LA,Warehouse - Distribution
PL-01582,SUB-2025-1582,2025-06-27,Timber Creek Manufacturing,Gallagher,Rachel Foster,Commercial Property,2025-07-25,2026-07-25,25000000,25000000,36506,Lead,25,122500,127500,4.9,-4.0,Bound,2025-07-10,,Priya Nair,UW,False,,,122500,2025-07-10,,False,0,2,MO,Retail - Shopping Centre
PL-01583,SUB-2022-1583,2022-04-09,Silverstone Automotive Group,Lockton Companies,Emily Hartwell,Commercial Property,2022-05-21,2023-05-21,25000000,25000000,39812,Lead,15,295000,287499,11.8,3.0,Bound,2022-04-28,,Robert Tanner,Senior UW,False,,,295000,2022-04-28,,False,0,7,WA,Manufacturing - Heavy
PL-01584,SUB-2021-1584,2021-06-05,Norfolk Agricultural Holdings,Aon plc,Sarah Chen,Commercial Property,2021-07-16,2022-07-16,200000000,25000000,383953,Lead,50,1500000,1540000,7.5,-2.0,Bound,2021-06-18,,James Whitlock,UW,True,,,1500000,2021-06-18,,True,295200,19,MI,Pharmaceutical - Manufacturing
PL-01585,SUB-2022-1585,2022-08-24,Warwick Automotive Parts,BMS Group,Andrew Patel,Commercial Property,2022-09-29,2023-09-29,20000000,20000000,27026,Lead,100,0,52000,2.5,-5.0,Declined,2022-08-31,Capacity constraints - aggregate exposure limit reached for this territory,James Whitlock,UW,False,Capacity constraints - aggregate exposure limit reached for this territory,,0,,,False,0,5,MI,Food Processing
PL-01586,SUB-2026-1586,2026-06-25,Windmill Manufacturing Co,Lockton Companies,Emily Hartwell,Commercial Property,2026-08-20,2027-08-20,20000000,20000000,25617,Lead,25,0,238000,12.4,4.0,Declined,2026-07-06,Capacity constraints - aggregate exposure limit reached for this territory,James Whitlock,UW,False,Capacity constraints - aggregate exposure limit reached for this territory,,0,,,False,0,8,TN,Pharmaceutical - Manufacturing
PL-01587,SUB-2022-1587,2021-12-09,Lakewood Healthcare Systems,Howden Group,Michael Cross,Commercial Property,2022-01-19,2023-01-19,100000000,25000000,58611,Lead,15,0,320000,2.8,-13.0,Expired,2021-12-30,,Priya Nair,UW,True,,,0,,,False,0,6,CA,Technology - Data Centre
PL-01588,SUB-2026-1588,2026-11-16,Bayside Properties LLC,McGill and Partners,Thomas Keane,Commercial Property,2026-12-21,2027-12-21,65000000,25000000,33855,Lead,100,585000,585000,9.0,0.0,Referred,2026-12-01,,James Whitlock,UW,True,,,0,,,False,0,33,MN,Office - Class A
PL-01589,SUB-2022-1589,2022-08-27,Warwick Automotive Parts,Gallagher,Rachel Foster,Commercial Property,2022-11-22,2023-11-22,100000000,25000000,76222,Lead,50,270000,289999,2.7,-7.0,Referred,2022-09-06,,Claire Hemsworth,Senior UW,False,,,0,,,False,0,39,WI,Real Estate - Residential Portfolio
PL-01590,SUB-2022-1590,2022-03-02,Granite State Industries,McGill and Partners,Thomas Keane,Commercial Property,2022-04-28,2023-04-28,15000000,15000000,25000,Lead,50,145500,168000,9.7,-13.0,Bound,2022-03-14,,Priya Nair,UW,False,,,145500,2022-03-14,PL-01323,False,0,6,MA,Office - Class B
PL-01591,SUB-2021-1591,2021-06-20,Albion Commercial Group,Lockton Companies,Emily Hartwell,Commercial Property,2021-08-24,2022-08-24,250000000,25000000,248206,Lead,100,0,2750000,11.6,5.0,NTU,2021-06-23,Coverage terms not acceptable,Robert Tanner,Senior UW,True,,Coverage terms not acceptable,0,,PL-01455,False,0,30,TX,Energy - Storage
PL-01592,SUB-2022-1592,2022-07-12,Xenon Technology Inc,McGill and Partners,Thomas Keane,Commercial Property,2022-09-22,2023-09-22,65000000,25000000,121528,Lead,50,201500,214500,3.1,-5.0,Bound,2022-07-18,,Robert Tanner,Senior UW,False,,,201500,2022-07-18,,False,0,13,CO,Manufacturing - Heavy
PL-01593,SUB-2024-1593,2023-12-07,Golden Gate Retail Corp,Lockton Companies,Emily Hartwell,Commercial Property,2024-01-09,2025-01-08,40000000,25000000,29710,Lead,20,0,440000,10.6,-4.0,Declined,2023-12-24,Construction quality concerns - predominantly frame/wood construction,Priya Nair,UW,False,Construction quality concerns - predominantly frame/wood construction,,0,,PL-01452,False,0,7,VA,Technology - Office Campus
PL-01594,SUB-2022-1594,2022-09-04,Zenith Food Processing Corp,Aon plc,Sarah Chen,Commercial Property,2022-10-19,2023-10-19,50000000,25000000,96977,Lead,100,515000,480000,10.3,7.0,Bound,2022-09-22,,Claire Hemsworth,Senior UW,False,,,515000,2022-09-22,,False,0,7,IL,Retail - Standalone
PL-01595,SUB-2025-1595,2025-04-06,Oxford Science Properties,Willis Towers Watson,David Armstrong,Commercial Property,2025-05-12,2026-05-12,250000000,25000000,484129,Lead,50,0,1825000,7.9,8.0,Expired,2025-04-12,,Robert Tanner,Senior UW,True,,,0,,PL-01256,False,0,26,OR,Automotive - Manufacturing
PL-01596,SUB-2024-1596,2023-12-10,Bayside Properties LLC,Lockton Companies,Emily Hartwell,Commercial Property,2024-03-01,2025-03-01,85000000,25000000,74087,Lead,15,0,221000,2.4,-6.0,NTU,2023-12-15,Coverage terms not acceptable,Simon Button,SVP,False,,Coverage terms not acceptable,0,,PL-01143,False,0,48,CO,Technology - Data Centre
PL-01597,SUB-2026-1597,2026-07-08,Olympia Agricultural Co,Howden Group,Michael Cross,Commercial Property,2026-08-20,2027-08-20,65000000,25000000,54864,Lead,20,0,643500,8.2,-17.0,NTU,2026-07-17,Insured did not proceed,Claire Hemsworth,Senior UW,True,,Insured did not proceed,0,,PL-01098,False,0,46,PA,Healthcare - Clinic
PL-01598,SUB-2023-1598,2023-06-19,Silverstone Automotive Group,McGill and Partners,Thomas Keane,Commercial Property,2023-08-06,2024-08-05,200000000,25000000,243758,Follow,20,0,1220000,5.9,-4.0,NTU,2023-07-02,Coverage terms not acceptable,Simon Button,SVP,False,,Coverage terms not acceptable,0,,,False,0,4,CA,Hospitality - Hotel
PL-01599,SUB-2023-1599,2022-12-21,Meridian Healthcare Properties,Aon plc,Sarah Chen,Commercial Property,2023-01-15,2024-01-15,120000000,25000000,69383,Lead,50,612000,576000,5.1,7.0,Bound,2022-12-24,,Robert Tanner,Senior UW,False,,,612000,2022-12-24,PL-01143,True,67366,27,MA,Warehouse - Distribution
PL-01600,SUB-2022-1600,2022-04-17,Xenon Technology Inc,Howden Group,Michael Cross,Commercial Property,2022-06-18,2023-06-18,15000000,15000000,25000,Lead,15,133500,133500,8.9,0.0,Bound,2022-05-01,,Priya Nair,UW,False,,,133500,2022-05-01,,False,0,2,VA,Technology - Data Centre
PL-01601,SUB-2022-1601,2022-04-13,Windmill Manufacturing Co,Lockton Companies,Emily Hartwell,Commercial Property,2022-05-08,2023-05-08,15000000,15000000,29287,Lead,50,57000,55500,3.8,2.0,Bound,2022-05-04,,Robert Tanner,Senior UW,False,,,57000,2022-05-04,,False,0,2,WA,Agricultural - Processing
PL-01602,SUB-2022-1602,2022-08-28,Metro Commercial Partners,Aon plc,Sarah Chen,Commercial Property,2022-09-22,2023-09-22,120000000,25000000,135278,Lead,15,0,1428000,10.2,-14.0,NTU,2022-09-04,Insured did not proceed,James Whitlock,UW,True,,Insured did not proceed,0,,,False,0,31,VA,Technology - Data Centre
PL-01603,SUB-2021-1603,2021-02-18,Vista Energy Storage LLC,Miller Insurance,Charlotte Webb,Commercial Property,2021-03-31,2022-03-31,50000000,25000000,77252,Lead,25,0,564999,10.7,-5.0,Declined,2021-03-12,Poor loss history - 5-year loss ratio exceeds 60%,Simon Button,SVP,False,Poor loss history - 5-year loss ratio exceeds 60%,,0,,PL-01289,False,0,9,MN,Manufacturing - Light
PL-01604,SUB-2026-1604,2026-07-11,Highland Hospitality Group,Lockton Companies,Emily Hartwell,Commercial Property,2026-09-18,2027-09-18,200000000,25000000,220254,Lead,50,0,2340000,9.9,-15.0,Declined,2026-07-31,Capacity constraints - aggregate exposure limit reached for this territory,Priya Nair,UW,True,Capacity constraints - aggregate exposure limit reached for this territory,,0,,PL-01081,False,0,33,IN,Real Estate - Residential Portfolio
PL-01605,SUB-2023-1605,2023-04-26,Beacon Light Industries,Ed Broking,Laura Simpson,Commercial Property,2023-06-22,2024-06-21,120000000,25000000,159387,Lead,50,0,900000,6.7,-11.0,Declined,2023-05-21,Poor loss history - 5-year loss ratio exceeds 60%,Simon Button,SVP,False,Poor loss history - 5-year loss ratio exceeds 60%,,0,,PL-01121,False,0,47,WI,Education - University
PL-01606,SUB-2023-1606,2023-02-12,Liberty Food Services Inc,Marsh McLennan,James Whitfield,Commercial Property,2023-05-11,2024-05-10,200000000,25000000,100419,Lead,15,1500000,1720000,7.5,-13.0,Bound,2023-02-18,,Claire Hemsworth,Senior UW,True,,,1500000,2023-02-18,,True,291964,4,NC,Office - Class A
PL-01607,SUB-2024-1607,2024-01-09,Harbor Point Industries,Willis Towers Watson,David Armstrong,Commercial Property,2024-02-20,2025-02-19,10000000,10000000,25000,Follow,100,0,103000,9.0,-13.0,NTU,2024-01-20,Broker placed elsewhere,Priya Nair,UW,False,,Broker placed elsewhere,0,,,False,0,1,NJ,Warehouse - Cold Storage
PL-01608,SUB-2025-1608,2025-04-30,Excalibur Property Trust,Howden Group,Michael Cross,Commercial Property,2025-06-08,2026-06-08,25000000,25000000,39867,Lead,25,0,127500,4.9,-3.0,Declined,2025-05-17,Excessive CAT exposure - aggregate PML exceeds tolerance,James Whitlock,UW,False,Excessive CAT exposure - aggregate PML exceeds tolerance,,0,,PL-01245,False,0,6,TN,Hospitality - Hotel
PL-01609,SUB-2024-1609,2024-02-08,Lakewood Healthcare Systems,Miller Insurance,Charlotte Webb,Commercial Property,2024-03-01,2025-03-01,25000000,25000000,45696,Lead,15,0,180000,7.3,2.0,Declined,2024-02-20,Rate inadequacy - broker target below minimum technical rate,Claire Hemsworth,Senior UW,False,Rate inadequacy - broker target below minimum technical rate,,0,,PL-01073,False,0,10,OH,Office - Class B
PL-01610,SUB-2021-1610,2021-01-17,Jasper Distribution LLC,McGill and Partners,Thomas Keane,Commercial Property,2021-02-18,2022-02-18,15000000,15000000,25000,Lead,100,0,57000,3.9,3.0,Declined,2021-02-01,Capacity constraints - aggregate exposure limit reached for this territory,Claire Hemsworth,Senior UW,False,Capacity constraints - aggregate exposure limit reached for this territory,,0,,PL-01394,False,0,9,WA,Real Estate - Mixed Use
PL-01611,SUB-2024-1611,2024-09-18,Kensington Real Estate Trust,Howden Group,Michael Cross,Commercial Property,2024-10-18,2025-10-18,150000000,25000000,183095,Follow,20,0,1740000,9.6,-17.0,NTU,2024-09-27,Insured did not proceed,Claire Hemsworth,Senior UW,True,,Insured did not proceed,0,,,False,0,1,FL,Agricultural - Storage
PL-01612,SUB-2021-1612,2021-03-03,Northstar Distribution Co,Gallagher,Rachel Foster,Commercial Property,2021-03-28,2022-03-28,75000000,25000000,98772,Lead,15,360000,375000,4.8,-4.0,Bound,2021-03-09,,Priya Nair,UW,True,,,360000,2021-03-09,,False,0,45,TX,Hospitality - Restaurant
PL-01613,SUB-2023-1613,2023-05-07,Devonshire Properties Ltd,Willis Towers Watson,David Armstrong,Commercial Property,2023-07-15,2024-07-14,50000000,25000000,91316,Lead,20,195000,195000,3.9,-0.0,Bound,2023-05-31,,Simon Button,SVP,False,,,195000,2023-05-31,PL-01056,False,0,7,GA,Retail - Shopping Centre
PL-01614,SUB-2021-1614,2021-11-19,Coastal Hospitality Group,Aon plc,Sarah Chen,Commercial Property,2021-12-14,2022-12-14,40000000,25000000,29066,Lead,15,256000,236000,6.4,8.0,Bound,2021-12-11,,Robert Tanner,Senior UW,False,,,256000,2021-12-11,,False,0,2,MO,Manufacturing - Light
PL-01615,SUB-2026-1615,2026-06-01,Xenon Technology Inc,McGill and Partners,Thomas Keane,Commercial Property,2026-08-07,2027-08-07,85000000,25000000,143079,Lead,50,0,493000,4.8,-17.0,NTU,2026-06-12,Broker placed elsewhere,Claire Hemsworth,Senior UW,True,,Broker placed elsewhere,0,,,False,0,19,VA,Real Estate - Residential Portfolio
PL-01616,SUB-2022-1616,2022-04-25,Zephyr Logistics Holdings,Miller Insurance,Charlotte Webb,Commercial Property,2022-06-07,2023-06-07,50000000,25000000,51445,Follow,20,175000,195000,3.5,-10.0,Bound,2022-05-10,,Priya Nair,UW,False,,,175000,2022-05-10,,False,0,5,MI,Manufacturing - Heavy
PL-01617,SUB-2026-1617,2026-10-05,Canterbury Hotels PLC,Ed Broking,Laura Simpson,Commercial Property,2026-12-27,2027-12-27,250000000,25000000,326079,Lead,20,1475000,1525000,5.9,-4.0,Bound,2026-10-25,,Robert Tanner,Senior UW,True,,,1475000,2026-10-25,PL-01366,True,232736,16,SC,Automotive - Dealership
PL-01618,SUB-2022-1618,2022-05-29,Coastal Hospitality Group,Aon plc,Sarah Chen,Commercial Property,2022-07-02,2023-07-02,200000000,25000000,373408,Lead,50,1100000,1180000,5.5,-6.0,Bound,2022-06-02,,Claire Hemsworth,Senior UW,True,,,1100000,2022-06-02,PL-01073,True,170665,2,PA,Retail - Shopping Centre
PL-01619,SUB-2025-1619,2025-03-04,Devonshire Properties Ltd,Lockton Companies,Emily Hartwell,Commercial Property,2025-03-27,2026-03-27,20000000,20000000,38947,Lead,100,234000,232000,11.7,1.0,Bound,2025-03-29,,Claire Hemsworth,Senior UW,False,,,234000,2025-03-29,,False,0,2,CT,Retail - Standalone
PL-01620,SUB-2025-1620,2025-07-25,Jasper Distribution LLC,Miller Insurance,Charlotte Webb,Commercial Property,2025-09-02,2026-09-02,40000000,25000000,48185,Lead,15,108000,132000,2.7,-18.0,Bound,2025-08-02,,James Whitlock,UW,True,,,108000,2025-08-02,,False,0,3,IL,Retail - Shopping Centre
PL-01621,SUB-2022-1621,2022-09-04,Meridian Healthcare Properties,Miller Insurance,Charlotte Webb,Commercial Property,2022-10-01,2023-10-01,150000000,25000000,82226,Lead,15,1215000,1365000,8.1,-11.0,Referred,2022-09-27,,Priya Nair,UW,True,,,0,,PL-01202,False,0,42,TN,Technology - Data Centre
PL-01622,SUB-2022-1622,2022-08-12,Essex Food Manufacturing,Miller Insurance,Charlotte Webb,Commercial Property,2022-10-05,2023-10-05,75000000,25000000,96168,Lead,50,645000,690000,8.6,-7.0,Referred,2022-08-17,,James Whitlock,UW,True,,,0,,,False,0,20,MI,Warehouse - Distribution
PL-01623,SUB-2024-1623,2024-04-26,Highland Hospitality Group,Lockton Companies,Emily Hartwell,Commercial Property,2024-07-06,2025-07-06,85000000,25000000,63515,Lead,20,824500,875500,9.7,-6.0,Bound,2024-05-11,,Priya Nair,UW,True,,,824500,2024-05-11,PL-01055,False,0,5,IN,Pharmaceutical - R&D
PL-01624,SUB-2021-1624,2021-08-09,Newport Industrial Corp,Aon plc,Sarah Chen,Commercial Property,2021-09-25,2022-09-25,10000000,10000000,25000,Lead,50,0,52000,5.0,-4.0,NTU,2021-08-31,Broker placed elsewhere,Robert Tanner,Senior UW,False,,Broker placed elsewhere,0,,,False,0,4,NJ,Automotive - Manufacturing
PL-01625,SUB-2021-1625,2021-05-17,Eastwood Retail Holdings,Lockton Companies,Emily Hartwell,Commercial Property,2021-07-16,2022-07-16,10000000,10000000,25000,Lead,25,112999,119000,11.3,-5.0,Bound,2021-05-22,,Robert Tanner,Senior UW,False,,,112999,2021-05-22,,False,0,10,MI,Agricultural - Processing
PL-01626,SUB-2022-1626,2021-12-03,Albion Commercial Group,BMS Group,Andrew Patel,Commercial Property,2022-02-03,2023-02-03,120000000,25000000,221372,Follow,100,1428000,1416000,11.9,1.0,Bound,2021-12-19,,Claire Hemsworth,Senior UW,False,,,1428000,2021-12-19,,True,146182,23,WA,Automotive - Manufacturing
PL-01627,SUB-2023-1627,2023-06-21,Excalibur Property Trust,Miller Insurance,Charlotte Webb,Commercial Property,2023-08-07,2024-08-06,20000000,20000000,29626,Lead,15,64000,64000,3.2,-1.0,Bound,2023-07-15,,James Whitlock,UW,False,,,64000,2023-07-15,,False,0,8,OH,Warehouse - Cold Storage
PL-01628,SUB-2025-1628,2025-03-18,Sheffield Steel Processing,Gallagher,Rachel Foster,Commercial Property,2025-05-07,2026-05-07,40000000,25000000,79820,Follow,100,396000,424000,9.9,-7.0,Bound,2025-03-27,,Priya Nair,UW,False,,,396000,2025-03-27,,False,0,10,VA,Technology - Data Centre
PL-01629,SUB-2022-1629,2022-10-01,Oxford Science Properties,Aon plc,Sarah Chen,Commercial Property,2022-11-27,2023-11-27,75000000,25000000,45168,Follow,25,510000,540000,6.8,-6.0,Bound,2022-10-09,,Simon Button,SVP,False,,,510000,2022-10-09,,False,0,6,VA,Automotive - Manufacturing
PL-01630,SUB-2022-1630,2022-03-02,Jasper Distribution LLC,Willis Towers Watson,David Armstrong,Commercial Property,2022-05-23,2023-05-23,150000000,25000000,156781,Lead,20,1095000,1305000,7.3,-16.0,Bound,2022-03-06,,Priya Nair,UW,True,,,1095000,2022-03-06,,True,184024,29,NC,Food Processing
PL-01631,SUB-2021-1631,2021-05-28,Grosvenor Retail Holdings,Gallagher,Rachel Foster,Commercial Property,2021-06-24,2022-06-24,15000000,15000000,25000,Lead,25,0,109500,6.4,-12.0,NTU,2021-06-07,Broker placed elsewhere,James Whitlock,UW,False,,Broker placed elsewhere,0,,,False,0,7,MA,Technology - Data Centre
PL-01632,SUB-2026-1632,2026-02-15,Brunswick Industrial Corp,Aon plc,Sarah Chen,Commercial Property,2026-03-20,2027-03-20,15000000,15000000,25000,Lead,20,102000,103500,6.8,-1.0,Bound,2026-02-20,,Claire Hemsworth,Senior UW,False,,,102000,2026-02-20,,False,0,6,LA,Education - University
PL-01633,SUB-2022-1633,2022-02-18,Zenith Food Processing Corp,McGill and Partners,Thomas Keane,Commercial Property,2022-04-14,2023-04-14,85000000,25000000,47380,Lead,20,391000,382500,4.6,2.0,Bound,2022-03-07,,Robert Tanner,Senior UW,False,,,391000,2022-03-07,PL-01109,False,0,32,NJ,Technology - Data Centre
PL-01634,SUB-2023-1634,2023-04-29,Omega Tech Campus LLC,Ed Broking,Laura Simpson,Commercial Property,2023-05-25,2024-05-24,10000000,10000000,25000,Lead,25,0,100000,10.9,9.0,NTU,2023-05-08,Broker placed elsewhere,Simon Button,SVP,False,,Broker placed elsewhere,0,,PL-01090,False,0,6,WA,Automotive - Manufacturing
PL-01635,SUB-2023-1635,2023-10-17,Kensington Real Estate Trust,Willis Towers Watson,David Armstrong,Commercial Property,2023-11-29,2024-11-28,30000000,25000000,25000,Lead,25,312000,324000,10.4,-4.0,Bound,2023-10-21,,Simon Button,SVP,False,,,312000,2023-10-21,,False,0,8,CA,Healthcare - Hospital
PL-01636,SUB-2025-1636,2025-09-21,Meridian Healthcare Properties,Willis Towers Watson,David Armstrong,Commercial Property,2025-11-25,2026-11-25,65000000,25000000,88105,Lead,15,500500,585000,7.7,-15.0,Bound,2025-10-16,,Claire Hemsworth,Senior UW,False,,,500500,2025-10-16,,False,0,35,MN,Healthcare - Clinic
PL-01637,SUB-2024-1637,2024-06-29,Zenith Food Processing Corp,Aon plc,Sarah Chen,Commercial Property,2024-07-20,2025-07-20,100000000,25000000,190072,Follow,25,0,960000,9.8,2.0,NTU,2024-07-06,Coverage terms not acceptable,James Whitlock,UW,True,,Coverage terms not acceptable,0,,PL-01496,False,0,47,NJ,Office - Class A
PL-01638,SUB-2022-1638,2022-01-11,Canterbury Hotels PLC,Howden Group,Michael Cross,Commercial Property,2022-02-04,2023-02-04,200000000,25000000,323712,Lead,20,1680000,1700000,8.4,-1.0,Referred,2022-01-20,,James Whitlock,UW,True,,,0,,,False,0,9,TN,Retail - Shopping Centre
PL-01639,SUB-2025-1639,2025-01-08,Vanguard Logistics Corp,Ed Broking,Laura Simpson,Commercial Property,2025-01-30,2026-01-30,25000000,25000000,46124,Follow,100,265000,289999,10.6,-9.0,Bound,2025-01-20,,Priya Nair,UW,False,,,265000,2025-01-20,,False,0,10,PA,Technology - Office Campus
PL-01640,SUB-2022-1640,2022-10-05,Inverness Energy Group,McGill and Partners,Thomas Keane,Commercial Property,2022-12-22,2023-12-22,50000000,25000000,52984,Follow,15,530000,590000,10.6,-10.0,Bound,2022-10-21,,Priya Nair,UW,False,,,530000,2022-10-21,PL-01223,False,0,9,IN,Technology - Office Campus
PL-01641,SUB-2022-1641,2022-01-30,Excalibur Property Trust,Howden Group,Michael Cross,Commercial Property,2022-03-02,2023-03-02,85000000,25000000,121073,Lead,100,0,1020000,12.5,4.0,NTU,2022-02-22,Broker placed elsewhere,Priya Nair,UW,True,,Broker placed elsewhere,0,,,False,0,7,AL,Warehouse - Cold Storage
PL-01642,SUB-2026-1642,2025-11-08,Exeter Healthcare Properties,Aon plc,Sarah Chen,Commercial Property,2026-02-06,2027-02-06,10000000,10000000,25000,Follow,100,0,106000,9.1,-14.0,Declined,2025-11-23,Outside appetite - excluded occupancy class,Priya Nair,UW,False,Outside appetite - excluded occupancy class,,0,,,False,0,5,AZ,Agricultural - Processing
PL-01643,SUB-2023-1643,2023-10-22,Kingsway Distribution Ltd,McGill and Partners,Thomas Keane,Commercial Property,2023-12-20,2024-12-19,25000000,25000000,37748,Lead,20,137500,130000,5.5,6.0,Bound,2023-11-07,,Priya Nair,UW,False,,,137500,2023-11-07,PL-01013,False,0,9,AZ,Technology - Office Campus
PL-01644,SUB-2023-1644,2023-07-10,Timber Creek Manufacturing,Gallagher,Rachel Foster,Commercial Property,2023-09-18,2024-09-17,40000000,25000000,56976,Lead,100,512000,464000,12.8,10.0,Referred,2023-07-19,,James Whitlock,UW,False,,,0,,,False,0,3,NJ,Agricultural - Storage
PL-01645,SUB-2022-1645,2022-01-07,Essex Food Manufacturing,Willis Towers Watson,David Armstrong,Commercial Property,2022-02-12,2023-02-12,250000000,25000000,169389,Follow,20,1725000,1850000,6.9,-7.0,Referred,2022-01-26,,Priya Nair,UW,True,,,0,,,False,0,21,WA,Office - Class B
PL-01646,SUB-2022-1646,2022-08-27,Harbor Point Industries,BMS Group,Andrew Patel,Commercial Property,2022-09-19,2023-09-19,15000000,15000000,25000,Lead,15,99000,100500,6.6,-1.0,Bound,2022-09-18,,Claire Hemsworth,Senior UW,False,,,99000,2022-09-18,,False,0,1,CA,Hospitality - Hotel
